	symbol	direction	entry_price	exit_price	outcome	return_pct (%)	PnL ($)	entry_time	exit_time
125	UVXY	Long	211	209.0987048	SL hit	-90.11%	-9.810877902	2024-08-06T15:42:00.000	2024-08-06T15:45:00.000
124	UVXY	Short	224.5	219.4043094	TP hit	226.98%	21.89795374	2024-08-06T15:30:00.000	2024-08-06T15:32:00.000
123	UVXY	Long	251.28	248.1473745	SL hit	-124.67%	-13.26667264	2024-08-06T13:53:00.000	2024-08-06T13:54:00.000
122	UVXY	Long	257.35	256.5498062	SL hit	-31.09%	-3.909360021	2024-08-06T13:05:00.000	2024-08-06T13:07:00.000
121	UVXY	Long	252.5	252.4760718	SL hit	-0.95%	-0.894765335	2024-08-06T11:23:00.000	2024-08-06T11:26:00.000
120	UVXY	Long	262.7	261.710331	SL hit	-37.67%	-4.567297468	2024-08-06T10:31:00.000	2024-08-06T10:36:00.000
119	UVXY	Long	270.6	268.7035104	SL hit	-70.08%	-7.808461286	2024-08-06T10:00:00.000	2024-08-06T10:12:00.000
118	UVXY	Long	272.65	270.9969437	SL hit	-60.63%	-6.862924239	2024-08-05T23:50:00.000	2024-08-05T23:51:00.000
117	UVXY	Long	277.9	276.585809	SL hit	-47.29%	-5.529006759	2024-08-05T23:32:00.000	2024-08-05T23:44:00.000
116	UVXY	Long	283.95	283.3023989	SL hit	-22.81%	-3.080687248	2024-08-05T23:25:00.000	2024-08-05T23:26:00.000
115	UVXY	Long	284.7	281.9494443	SL hit	-96.61%	-10.4612422	2024-08-05T22:08:00.000	2024-08-05T22:10:00.000
114	UVXY	Long	289.05	292.878	TP hit	132.43%	12.4433835	2024-08-05T21:55:00.000	2024-08-05T22:00:00.000
113	UVXY	Long	299.7	299.5334756	SL hit	-5.56%	-1.35563684	2024-08-05T21:02:00.000	2024-08-05T21:04:00.000
112	UVXY	Long	295.1	310.238435	TP hit	512.99%	50.49933932	2024-08-05T20:11:00.000	2024-08-05T20:23:00.000
111	UVXY	Long	273.3	278.0090072	TP hit	172.30%	16.43017621	2024-08-05T18:13:00.000	2024-08-05T18:14:00.000
110	UVXY	Long	251.65	249.5127482	SL hit	-84.93%	-9.292953579	2024-08-05T16:24:00.000	2024-08-05T16:25:00.000
109	UVXY	Long	266.55	264.1547777	SL hit	-89.86%	-9.78601497	2024-08-05T15:46:00.000	2024-08-05T15:47:00.000
108	UVXY	Long	270.4	278.5695319	TP hit	302.13%	29.41276596	2024-08-05T15:38:00.000	2024-08-05T15:41:00.000
107	UVXY	Long	283.92	282.2776261	SL hit	-57.85%	-6.584636121	2024-08-05T14:54:00.000	2024-08-05T14:55:00.000
106	UVXY	Long	252.7	283.3125276	TP hit	1211.42%	120.3417792	2024-08-05T14:02:00.000	2024-08-05T14:22:00.000
105	UVXY	Long	329.4	326.8309692	SL hit	-77.99%	-8.599122081	2024-08-05T12:41:00.000	2024-08-05T12:42:00.000
104	UVXY	Long	309.5	317.1970217	TP hit	248.69%	24.06921396	2024-08-05T12:02:00.000	2024-08-05T12:14:00.000
103	UVXY	Short	301.3	308.085	SL hit	-225.19%	-23.31908397	2024-08-05T11:25:00.000	2024-08-05T12:01:00.000
102	UVXY	Long	252.5	300	RSI overbought exit	1881.19%	187.3188119	2024-08-05T08:01:00.000	2024-08-05T11:24:00.000
101	UVXY	Long	188.35	192.7279731	TP hit	232.44%	22.44381813	2024-08-02T19:34:00.000	2024-08-02T19:39:00.000
100	UVXY	Long	190.25	189.716671	SL hit	-28.03%	-3.603305993	2024-08-02T19:29:00.000	2024-08-02T19:30:00.000
99	UVXY	Long	190.55	195.4024408	TP hit	254.65%	24.66544651	2024-08-02T18:56:00.000	2024-08-02T19:05:00.000
98	UVXY	Long	193.15	192.3606008	SL hit	-40.87%	-4.886975108	2024-08-02T18:26:00.000	2024-08-02T18:27:00.000
97	UVXY	Long	185.2	182.5209961	SL hit	-144.65%	-15.265464	2024-08-02T15:44:00.000	2024-08-02T15:45:00.000
96	UVXY	Long	191.5	189.8551105	SL hit	-85.90%	-9.389501123	2024-08-02T15:36:00.000	2024-08-02T15:37:00.000
95	UVXY	Long	159.3	161.3695984	TP hit	129.92%	12.19182904	2024-08-02T13:23:00.000	2024-08-02T13:30:00.000
94	UVXY	Long	161.1	160.6134287	SL hit	-30.20%	-3.820306107	2024-08-02T12:51:00.000	2024-08-02T13:00:00.000
93	UVXY	Long	140.8	142.7376881	TP hit	137.62%	12.96198934	2024-08-01T19:51:00.000	2024-08-01T19:54:00.000
92	UVXY	Long	145.5	144.7564629	SL hit	-51.10%	-5.910220416	2024-08-01T19:19:00.000	2024-08-01T19:22:00.000
91	UVXY	Long	146.25	145.5641597	SL hit	-46.90%	-5.489506177	2024-08-01T19:13:00.000	2024-08-01T19:18:00.000
90	UVXY	Long	143.6	146.8075103	TP hit	223.36%	21.53642255	2024-08-01T18:00:00.000	2024-08-01T18:09:00.000
89	UVXY	Long	145.65	145.1733811	SL hit	-32.72%	-4.072357677	2024-08-01T17:54:00.000	2024-08-01T17:55:00.000
88	UVXY	Long	138.45	137.823395	SL hit	-45.26%	-5.325857926	2024-08-01T16:05:00.000	2024-08-01T16:07:00.000
87	UVXY	Long	135	137.306	TP hit	170.81%	16.28148148	2024-08-01T15:18:00.000	2024-08-01T15:23:00.000
86	UVXY	Short	125.3	126.1804148	SL hit	-70.26%	-7.82645455	2024-07-31T19:29:00.000	2024-07-31T19:59:00.000
85	UVXY	Short	128.63	128.9866231	SL hit	-27.72%	-3.572472423	2024-07-30T14:19:00.000	2024-07-30T14:26:00.000
84	UVXY	Long	126.9	126.5411567	SL hit	-28.28%	-3.627764028	2024-07-29T14:01:00.000	2024-07-29T14:02:00.000
83	UVXY	Short	130.85	129.3433486	TP hit	115.14%	10.71434034	2024-07-29T13:51:00.000	2024-07-29T13:53:00.000
82	UVXY	Long	126.4	127.8876461	TP hit	117.69%	10.96935229	2024-07-29T10:50:00.000	2024-07-29T12:01:00.000
81	UVXY	Long	129.9	129.2785271	SL hit	-47.84%	-5.584241196	2024-07-26T18:13:00.000	2024-07-26T18:35:00.000
80	UVXY	Long	131.9	133.8347666	TP hit	146.68%	13.86843501	2024-07-26T14:01:00.000	2024-07-26T14:08:00.000
79	UVXY	Long	133.25	136.7186984	TP hit	260.32%	25.23150788	2024-07-25T19:27:00.000	2024-07-25T19:47:00.000
78	UVXY	Long	131.65	131.288597	SL hit	-27.45%	-3.545180395	2024-07-25T16:18:00.000	2024-07-25T16:21:00.000
77	UVXY	Long	135.5	135.0730747	SL hit	-31.51%	-3.95074051	2024-07-25T15:13:00.000	2024-07-25T15:15:00.000
76	UVXY	Long	136.25	138.8210565	TP hit	188.70%	18.0701394	2024-07-25T14:54:00.000	2024-07-25T15:06:00.000
75	UVXY	Long	139.85	138.5234513	SL hit	-94.86%	-10.28551083	2024-07-25T14:25:00.000	2024-07-25T14:44:00.000
74	UVXY	Long	138.95	138.05415	SL hit	-64.47%	-7.247283484	2024-07-25T12:38:00.000	2024-07-25T12:39:00.000
73	UVXY	Long	139.8	139.46049	SL hit	-24.29%	-3.228540601	2024-07-25T12:32:00.000	2024-07-25T12:37:00.000
72	UVXY	Long	115.95	115.480388	SL hit	-40.50%	-4.850125363	2024-07-23T13:47:00.000	2024-07-23T13:49:00.000
71	UVXY	Long	119.9	119.4508503	SL hit	-37.46%	-4.546035478	2024-07-22T14:39:00.000	2024-07-22T14:40:00.000
70	UVXY	Long	121.55	120.9804254	SL hit	-46.86%	-5.485928584	2024-07-22T14:21:00.000	2024-07-22T14:34:00.000
69	UVXY	Long	126.55	126.0189262	SL hit	-41.97%	-4.996553458	2024-07-19T18:58:00.000	2024-07-19T19:00:00.000
68	UVXY	Long	125.05	124.070977	SL hit	-78.29%	-8.629052183	2024-07-19T15:57:00.000	2024-07-19T16:09:00.000
67	UVXY	Long	119.25	118.8546519	SL hit	-33.15%	-4.115287692	2024-07-18T19:40:00.000	2024-07-18T19:41:00.000
66	UVXY	Long	124.4	126.1645	TP hit	1.41840836	13.3840836	2024-06-20T18:06:00.000	2024-06-20T18:36:00.000
65	UVXY	Long	124.1	125.5722373	TP hit	1.186331399	11.06331399	2024-06-14T15:36:00.000	2024-06-14T15:46:00.000
64	UVXY	Long	132	131.5773348	SL hit	-0.320200928	-4.002009276	2024-06-03T17:21:00.000	2024-06-03T17:22:00.000
63	UVXY	Short	130.95	131.5753739	SL hit	-0.477566909	-5.57566909	2024-06-03T14:55:00.000	2024-06-03T15:05:00.000
62	UVXY	Short	128.85	126.78	TP hit	1.606519208	15.26519208	2024-06-03T13:56:00.000	2024-06-03T14:00:00.000
61	UVXY	Long	129.25	128.9569036	SL hit	-0.226767054	-3.067670536	2024-05-31T19:53:00.000	2024-05-31T19:54:00.000
60	UVXY	Short	135.45	136.0828481	SL hit	-0.467218942	-5.472189422	2024-05-31T14:34:00.000	2024-05-31T14:37:00.000
59	UVXY	Short	134.8	135.6167121	SL hit	-0.605869491	-6.858694908	2024-05-31T14:25:00.000	2024-05-31T14:34:00.000
58	UVXY	Short	136.15	136.844257	SL hit	-0.509920663	-5.89920663	2024-05-30T19:37:00.000	2024-05-30T19:47:00.000
57	UVXY	Long	135.2	134.5141576	SL hit	-0.507279871	-5.872798714	2024-05-30T12:33:00.000	2024-05-30T13:51:00.000
56	UVXY	Long	134.32	136.0631107	TP hit	1.29772981	12.1772981	2024-05-29T13:54:00.000	2024-05-29T14:08:00.000
55	UVXY	Long	124	123.4931322	SL hit	-0.408764353	-4.887643531	2024-05-23T14:11:00.000	2024-05-23T14:37:00.000
54	UVXY	Short	154.55	155.0487619	SL hit	-0.32271879	-4.027187901	2024-05-03T14:09:00.000	2024-05-03T14:13:00.000
53	UVXY	Short	164.15	164.6876933	SL hit	-0.327562171	-4.075621711	2024-05-01T19:54:00.000	2024-05-01T19:55:00.000
52	UVXY	Short	162.8	163.8730042	SL hit	-0.659093517	-7.390935175	2024-05-01T19:39:00.000	2024-05-01T19:52:00.000
51	UVXY	Short	161.35	161.5163928	SL hit	-0.103125409	-1.83125409	2024-05-01T19:33:00.000	2024-05-01T19:36:00.000
50	UVXY	Long	160.45	159.6813396	SL hit	-0.479065367	-5.590653672	2024-05-01T18:42:00.000	2024-05-01T18:44:00.000
49	UVXY	Short	165.1	163.3067847	TP hit	1.086138914	10.06138914	2024-05-01T18:36:00.000	2024-05-01T18:38:00.000
48	UVXY	Long	162.75	162.5350298	SL hit	-0.132086123	-2.120861228	2024-05-01T18:05:00.000	2024-05-01T18:25:00.000
47	UVXY	Long	164.05	163.2344458	SL hit	-0.497137604	-5.77137604	2024-04-26T12:35:00.000	2024-04-26T12:38:00.000
46	UVXY	Long	176.1	178.1719117	TP hit	1.176554073	10.96554073	2024-04-25T15:29:00.000	2024-04-25T15:33:00.000
45	UVXY	Short	180.68	178.4117511	TP hit	1.255395683	11.75395683	2024-04-22T19:35:00.000	2024-04-22T19:46:00.000
44	UVXY	Long	186.65	186.5204018	SL hit	-0.069433786	-1.494337863	2024-04-22T13:49:00.000	2024-04-22T13:50:00.000
43	UVXY	Short	194.25	191.3775	TP hit	1.478764479	13.98764479	2024-04-22T12:03:00.000	2024-04-22T12:04:00.000
42	UVXY	Long	200.9	200.5287141	SL hit	-0.184811322	-2.648113224	2024-04-19T16:51:00.000	2024-04-19T16:52:00.000
41	UVXY	Long	194.65	194.0316443	SL hit	-0.317675666	-3.976756665	2024-04-19T12:23:00.000	2024-04-19T12:32:00.000
40	UVXY	Long	193.15	195.4120856	TP hit	1.171154842	10.91154842	2024-04-18T19:08:00.000	2024-04-18T19:13:00.000
39	UVXY	Short	192.45	189.9864398	TP hit	1.280104031	12.00104031	2024-04-18T13:40:00.000	2024-04-18T13:49:00.000
38	UVXY	Short	191.85	189.5765177	TP hit	1.185031185	11.05031185	2024-04-18T12:46:00.000	2024-04-18T13:01:00.000
37	UVXY	Long	190.35	193.2936803	TP hit	1.546456693	14.66456693	2024-04-17T19:50:00.000	2024-04-17T19:57:00.000
36	UVXY	Short	195.7	193.3427955	TP hit	1.204498978	11.24498978	2024-04-17T19:41:00.000	2024-04-17T19:46:00.000
35	UVXY	Long	187.9	190.4145	TP hit	1.338211815	12.58211815	2024-04-17T18:45:00.000	2024-04-17T18:52:00.000
34	UVXY	Long	191.05	189.8091156	SL hit	-0.649507658	-7.295076584	2024-04-17T18:00:00.000	2024-04-17T18:03:00.000
33	UVXY	Long	195.15	194.3151426	SL hit	-0.427802912	-5.078029124	2024-04-17T17:33:00.000	2024-04-17T17:37:00.000
32	UVXY	Long	198.75	198.1334783	SL hit	-0.310199587	-3.901995873	2024-04-17T17:07:00.000	2024-04-17T17:11:00.000
31	UVXY	Long	190.8	190.139032	SL hit	-0.346419303	-4.264193027	2024-04-17T13:37:00.000	2024-04-17T13:39:00.000
30	UVXY	Long	190.25	193.2148961	TP hit	1.558421053	14.78421053	2024-04-16T18:53:00.000	2024-04-16T19:03:00.000
29	UVXY	Long	193.5	192.743399	SL hit	-0.391008257	-4.71008257	2024-04-16T18:35:00.000	2024-04-16T18:40:00.000
28	UVXY	Long	193.8	193.1063616	SL hit	-0.357914533	-4.379145334	2024-04-16T18:05:00.000	2024-04-16T18:06:00.000
27	UVXY	Long	199.7	198.9088446	SL hit	-0.396171973	-4.761719732	2024-04-16T15:07:00.000	2024-04-16T15:12:00.000
26	UVXY	Long	201.05	200.4833084	SL hit	-0.281865999	-3.618659994	2024-04-16T14:49:00.000	2024-04-16T15:03:00.000
25	UVXY	Long	201.5	200.663266	SL hit	-0.415252623	-4.95252623	2024-04-16T13:57:00.000	2024-04-16T13:58:00.000
24	UVXY	Long	201.05	200.4241589	SL hit	-0.311286294	-3.912862935	2024-04-16T12:38:00.000	2024-04-16T12:39:00.000
23	UVXY	Long	199.95	202.98926	TP hit	1.520010005	14.40010005	2024-04-15T19:50:00.000	2024-04-15T19:53:00.000
22	UVXY	Long	201.1	204.3728825	TP hit	1.62749004	15.4749004	2024-04-15T19:32:00.000	2024-04-15T19:37:00.000
21	UVXY	Long	198.35	197.5407905	SL hit	-0.407970497	-4.879704966	2024-04-15T18:28:00.000	2024-04-15T18:33:00.000
20	UVXY	Long	184.45	182.761698	SL hit	-0.915316912	-9.95316912	2024-04-15T15:36:00.000	2024-04-15T16:03:00.000
19	UVXY	Long	193.55	192.6775049	SL hit	-0.450785373	-5.307853731	2024-04-12T19:33:00.000	2024-04-12T19:37:00.000
18	UVXY	Long	195.35	193.7109127	SL hit	-0.839051591	-9.190515906	2024-04-12T17:48:00.000	2024-04-12T17:50:00.000
17	UVXY	Long	197.5	197.2465491	SL hit	-0.128329589	-2.083295888	2024-04-12T17:43:00.000	2024-04-12T17:44:00.000
16	UVXY	Long	196.5	196.027235	SL hit	-0.240592861	-3.205928611	2024-04-12T17:17:00.000	2024-04-12T17:19:00.000
15	UVXY	Long	196.15	198.544331	TP hit	1.220663265	11.40663265	2024-04-12T16:57:00.000	2024-04-12T16:59:00.000
14	UVXY	Long	179.93	179.362536	SL hit	-0.315380453	-3.953804534	2024-04-11T14:46:00.000	2024-04-11T14:51:00.000
13	UVXY	Long	174.05	179.3670274	TP hit	3.054885057	29.74885057	2024-04-11T12:39:00.000	2024-04-11T14:07:00.000
12	UVXY	Long	176.88	176.6787873	SL hit	-0.113756613	-1.937566133	2024-04-10T19:14:00.000	2024-04-10T19:15:00.000
11	UVXY	Long	177.25	176.6978252	SL hit	-0.311523159	-3.915231589	2024-04-10T18:43:00.000	2024-04-10T18:44:00.000
10	UVXY	Long	175.75	180.0551239	TP hit	2.44957265	23.6957265	2024-04-10T17:57:00.000	2024-04-10T18:24:00.000
9	UVXY	Long	174.3	173.3106453	SL hit	-0.567615981	-6.476159806	2024-04-10T17:22:00.000	2024-04-10T17:23:00.000
8	UVXY	Long	171.74	174.5027347	TP hit	1.608672845	15.28672845	2024-04-10T14:39:00.000	2024-04-10T14:55:00.000
7	UVXY	Long	175.75	174.9098774	SL hit	-0.478021375	-5.580213746	2024-04-10T13:23:00.000	2024-04-10T13:29:00.000
6	UVXY	Long	173.25	172.9197341	SL hit	-0.190629693	-2.706296934	2024-04-09T15:17:00.000	2024-04-09T15:44:00.000
5	UVXY	Long	174.75	174.0729307	SL hit	-0.387450234	-4.674502342	2024-04-09T15:07:00.000	2024-04-09T15:08:00.000
4	UVXY	Short	169.75	170.4513095	SL hit	-0.41314255	-4.931425502	2024-04-09T13:53:00.000	2024-04-09T14:06:00.000
3	UVXY	Long	179.4	181.6434996	TP hit	1.250557165	11.70557165	2024-04-05T19:01:00.000	2024-04-05T19:08:00.000
2	UVXY	Long	175.5	179.8802446	TP hit	2.495865884	24.15865884	2024-04-04T20:00:00.000	2024-04-04T23:01:00.000
1	UVXY	Long	178.5	177.97545	SL hit	-0.293865539	-3.738655392	2024-04-04T19:50:00.000	2024-04-04T19:52:00.000
0	UVXY	Long	162.5	164.4990238	TP hit	1.230168491	11.50168491	2024-04-03T19:38:00.000	2024-04-03T20:00:00.000
