variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
vwapfail_pc15_start720_end900_break0.50_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.763170040748677,2.992716226809511,14.372808281694983,80.0
vwapfail_pc15_start780_end840_break0.00_reb0.50_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.738231528406978,1.6494417957298113,14.081835640933328,80.0
vwapfail_pc15_start780_end840_break0.25_reb0.50_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.738231528406978,1.6494417957298113,14.081835640933328,80.0
vwapfail_pc15_start780_end840_break0.50_reb0.50_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.738231528406978,1.6494417957298113,14.081835640933328,80.0
vwapfail_pc15_start780_end900_break0.00_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start780_end900_break0.00_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start780_end900_break0.25_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start780_end900_break0.25_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start780_end900_break0.50_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start780_end900_break0.50_reb1.00_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.709728565404201,2.992716226809511,13.968137761688482,80.0
vwapfail_pc15_start720_end840_break0.50_reb0.25_win10_rvwap0.50_lh3.0_bd0.5,8,75.0,1.6846528176040974,1.5131267450640529,13.894289202728505,87.5
vwapfail_pc15_start780_end840_break0.00_reb0.25_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.6901586204980843,1.6494417957298113,13.8104509706229,80.0
vwapfail_pc15_start780_end840_break0.25_reb0.25_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.6901586204980843,1.6494417957298113,13.8104509706229,80.0
vwapfail_pc15_start780_end840_break0.50_reb0.25_win15_rvwap0.50_lh3.0_bd0.5,5,80.0,2.6901586204980843,1.6494417957298113,13.8104509706229,80.0
vwapfail_pc15_start780_end900_break0.00_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.657988321323288,2.992716226809511,13.750348183928596,80.0
vwapfail_pc15_start780_end900_break0.25_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.657988321323288,2.992716226809511,13.750348183928596,80.0
vwapfail_pc15_start780_end900_break0.50_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.657988321323288,2.992716226809511,13.750348183928596,80.0
vwapfail_pc15_start780_end840_break0.00_reb0.25_win10_rvwap0.25_lh3.0_bd0.5,8,62.5,1.635855877908805,1.0877125211911476,13.406087863387462,87.5
vwapfail_pc15_start780_end840_break0.25_reb0.25_win10_rvwap0.25_lh3.0_bd0.5,8,62.5,1.635855877908805,1.0877125211911476,13.406087863387462,87.5
vwapfail_pc15_start780_end840_break0.00_reb0.50_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start780_end840_break0.00_reb0.50_win10_rvwap0.25_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start780_end840_break0.25_reb0.50_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start780_end840_break0.25_reb0.50_win10_rvwap0.25_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start780_end840_break0.50_reb0.50_win10_rvwap0.00_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start780_end840_break0.50_reb0.50_win10_rvwap0.25_lh3.0_bd0.5,7,71.42857142857143,1.8657759987875266,0.9155455904334864,13.402992679089621,85.71428571428571
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.00_lh1.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.00_lh2.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.00_lh3.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.25_lh1.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.25_lh2.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.25_lh3.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.50_lh2.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win15_rvwap0.50_lh3.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
