,date,series,price
1428,2025-05-22T00:00:00.000,GLD fair value,298.7233916130251
1429,2025-05-23T00:00:00.000,GLD fair value,300.0648742849227
1430,2025-05-27T00:00:00.000,GLD fair value,299.66101591918306
1431,2025-05-28T00:00:00.000,GLD fair value,299.2038120741197
1432,2025-05-29T00:00:00.000,GLD fair value,301.4817921748457
1433,2025-05-30T00:00:00.000,GLD fair value,303.05021234185915
1434,2025-06-02T00:00:00.000,GLD fair value,304.9112427430595
1435,2025-06-03T00:00:00.000,GLD fair value,304.25624488953406
1436,2025-06-04T00:00:00.000,GLD fair value,306.4685534721779
1437,2025-06-05T00:00:00.000,GLD fair value,308.1653587505533
1438,2025-06-06T00:00:00.000,GLD fair value,307.8968921339277
1439,2025-06-09T00:00:00.000,GLD fair value,308.1225129721114
1440,2025-06-10T00:00:00.000,GLD fair value,308.0675253793194
1441,2025-06-11T00:00:00.000,GLD fair value,308.59164856968255
1442,2025-06-12T00:00:00.000,GLD fair value,309.6561130164048
1443,2025-06-13T00:00:00.000,GLD fair value,310.2557474657084
1444,2025-06-16T00:00:00.000,GLD fair value,310.1339860451491
1445,2025-06-17T00:00:00.000,GLD fair value,308.9558594770686
1446,2025-06-18T00:00:00.000,GLD fair value,308.0974089125333
1447,2025-06-20T00:00:00.000,GLD fair value,308.0012690500233
1448,2025-06-23T00:00:00.000,GLD fair value,307.81658575079905
1449,2025-06-24T00:00:00.000,GLD fair value,308.1462603833199
1450,2025-06-25T00:00:00.000,GLD fair value,307.9837178312579
1451,2025-06-26T00:00:00.000,GLD fair value,309.0440585464737
1452,2025-06-27T00:00:00.000,GLD fair value,307.159161977286
1453,2025-06-30T00:00:00.000,GLD fair value,305.9237610711573
1454,2025-07-01T00:00:00.000,GLD fair value,292.81475857707625
1455,2025-07-02T00:00:00.000,GLD fair value,290.9776112805674
1456,2025-07-03T00:00:00.000,GLD fair value,291.5669659230108
1457,2025-07-07T00:00:00.000,GLD fair value,293.8365423759274
1458,2025-07-08T00:00:00.000,GLD fair value,297.0327426102058
1459,2025-07-09T00:00:00.000,GLD fair value,300.9721032368832
1460,2025-07-10T00:00:00.000,GLD fair value,304.1410988069963
1461,2025-07-11T00:00:00.000,GLD fair value,306.1175088610124
1462,2025-07-14T00:00:00.000,GLD fair value,306.41294970239744
1463,2025-07-15T00:00:00.000,GLD fair value,305.7151680153436
1464,2025-07-16T00:00:00.000,GLD fair value,305.8353022381555
1465,2025-07-17T00:00:00.000,GLD fair value,306.63497928336494
1466,2025-07-18T00:00:00.000,GLD fair value,306.92870056948266
1467,2025-07-21T00:00:00.000,GLD fair value,308.1406823224918
1468,2025-07-22T00:00:00.000,GLD fair value,310.1227209984048
1469,2025-07-23T00:00:00.000,GLD fair value,309.96591682053634
1470,2025-07-24T00:00:00.000,GLD fair value,308.2580679119103
1471,2025-07-25T00:00:00.000,GLD fair value,305.951214574385
1472,2025-07-28T00:00:00.000,GLD fair value,304.1244793714445
1473,2025-07-29T00:00:00.000,GLD fair value,304.0361362478081
1474,2025-07-30T00:00:00.000,GLD fair value,301.6667100408094
1475,2025-07-31T00:00:00.000,GLD fair value,301.36870181411973
1476,2025-08-01T00:00:00.000,GLD fair value,309.5879943764781
1477,2025-08-04T00:00:00.000,GLD fair value,315.42138290124876
1478,2025-08-05T00:00:00.000,GLD fair value,314.7655299924385
1479,2025-08-06T00:00:00.000,GLD fair value,313.2499409778328
1480,2025-08-07T00:00:00.000,GLD fair value,312.2269822378986
1481,2025-08-08T00:00:00.000,GLD fair value,312.43681341164097
1482,2025-08-11T00:00:00.000,GLD fair value,311.06103443548346
1483,2025-08-12T00:00:00.000,GLD fair value,311.45965494471886
1484,2025-08-13T00:00:00.000,GLD fair value,312.4429184212595
1485,2025-08-14T00:00:00.000,GLD fair value,311.83524349818265
1486,2025-08-15T00:00:00.000,GLD fair value,310.60150315281555
1487,2025-08-18T00:00:00.000,GLD fair value,309.40952256121886
1488,2025-08-19T00:00:00.000,GLD fair value,308.5918837968883
1489,2025-08-20T00:00:00.000,GLD fair value,306.21086637929926
1490,2025-08-21T00:00:00.000,GLD fair value,307.63444488091795
1491,2025-08-22T00:00:00.000,GLD fair value,308.97516215134476
1492,2025-08-25T00:00:00.000,GLD fair value,308.9110167122583
1493,2025-08-26T00:00:00.000,GLD fair value,308.8059328321365
1494,2025-08-27T00:00:00.000,GLD fair value,309.4473967326337
1495,2025-08-28T00:00:00.000,GLD fair value,310.44384745886873
1496,2025-08-29T00:00:00.000,GLD fair value,311.91316328662754
1497,2025-09-02T00:00:00.000,GLD fair value,314.9262131699935
1498,2025-09-03T00:00:00.000,GLD fair value,318.42068709778863
1499,2025-09-04T00:00:00.000,GLD fair value,319.9553986039218
1500,2025-09-05T00:00:00.000,GLD fair value,323.1039133513589
1501,2025-09-08T00:00:00.000,GLD fair value,327.4166707604936
1502,2025-09-09T00:00:00.000,GLD fair value,329.36780946944174
1503,2025-09-10T00:00:00.000,GLD fair value,330.8519943670657
1504,2025-09-11T00:00:00.000,GLD fair value,331.1619121354752
1505,2025-09-12T00:00:00.000,GLD fair value,331.2330724929211
1506,2025-09-15T00:00:00.000,GLD fair value,332.54897567685884
1507,2025-09-16T00:00:00.000,GLD fair value,334.0497307682977
1508,2025-09-17T00:00:00.000,GLD fair value,332.27334049702404
1509,2025-09-18T00:00:00.000,GLD fair value,329.6563721878931
1510,2025-09-19T00:00:00.000,GLD fair value,329.4168122863286
1511,2025-09-22T00:00:00.000,GLD fair value,330.78745260939
1512,2025-09-23T00:00:00.000,GLD fair value,332.82475820306314
1513,2025-09-24T00:00:00.000,GLD fair value,335.6148863142766
1514,2025-09-25T00:00:00.000,GLD fair value,337.1085831451218
1515,2025-09-26T00:00:00.000,GLD fair value,340.30750661473246
1516,2025-09-29T00:00:00.000,GLD fair value,343.91095900228794
1517,2025-09-30T00:00:00.000,GLD fair value,346.9133944010464
1518,2025-10-01T00:00:00.000,GLD fair value,357.92089658076156
1519,2025-10-02T00:00:00.000,GLD fair value,361.94726747619507
1520,2025-10-03T00:00:00.000,GLD fair value,353.2865452140945
1521,2025-10-06T00:00:00.000,GLD fair value,350.20419356320303
1522,2025-10-07T00:00:00.000,GLD fair value,350.6210193959135
1523,2025-10-08T00:00:00.000,GLD fair value,353.72707784820227
1524,2025-10-09T00:00:00.000,GLD fair value,353.501685813127
1525,2025-10-10T00:00:00.000,GLD fair value,356.3206391779559
1526,2025-10-13T00:00:00.000,GLD fair value,361.19042858232945
1527,2025-10-14T00:00:00.000,GLD fair value,366.41494477337227
1528,2025-10-15T00:00:00.000,GLD fair value,371.1470770090236
1529,2025-10-16T00:00:00.000,GLD fair value,379.49925692892884
1530,2025-10-17T00:00:00.000,GLD fair value,377.55614756449495
1531,2025-10-20T00:00:00.000,GLD fair value,380.4959580137704
1532,2025-10-21T00:00:00.000,GLD fair value,381.03829173495535
1533,2025-10-22T00:00:00.000,GLD fair value,379.3416325741208
1534,2025-10-23T00:00:00.000,GLD fair value,378.61046794886556
1535,2025-10-24T00:00:00.000,GLD fair value,376.3969939816392
1536,2025-10-27T00:00:00.000,GLD fair value,372.89391519395014
1537,2025-10-28T00:00:00.000,GLD fair value,371.47560205461366
1538,2025-10-29T00:00:00.000,GLD fair value,368.19845258988465
1539,2025-10-30T00:00:00.000,GLD fair value,369.067517079748
1540,2025-10-31T00:00:00.000,GLD fair value,369.10391130664027
1541,2025-11-03T00:00:00.000,GLD fair value,369.2874060076232
1542,2025-11-04T00:00:00.000,GLD fair value,368.8999714994925
1543,2025-11-05T00:00:00.000,GLD fair value,360.06372754383915
1544,2025-11-06T00:00:00.000,GLD fair value,356.8285591358492
1545,2025-11-07T00:00:00.000,GLD fair value,356.1602241556378
1546,2025-11-10T00:00:00.000,GLD fair value,356.4717055395618
1547,2025-11-11T00:00:00.000,GLD fair value,357.6612974751206
1548,2025-11-12T00:00:00.000,GLD fair value,363.1037881777876
1549,2025-11-13T00:00:00.000,GLD fair value,365.9024438332784
1550,2025-11-14T00:00:00.000,GLD fair value,365.8521887080596
1551,2025-11-17T00:00:00.000,GLD fair value,365.884679037008
1552,2025-11-18T00:00:00.000,GLD fair value,367.3106736726512
1553,2025-11-19T00:00:00.000,GLD fair value,367.58454987513255
1554,2025-11-20T00:00:00.000,GLD fair value,368.9191110338535
1555,2025-11-21T00:00:00.000,GLD fair value,369.80948518586496
1556,2025-11-24T00:00:00.000,GLD fair value,371.3440725031471
1557,2025-11-25T00:00:00.000,GLD fair value,373.89070750701205
1558,2025-11-26T00:00:00.000,GLD fair value,376.09800628483674
1559,2025-11-28T00:00:00.000,GLD fair value,378.016637107659
1560,2025-12-01T00:00:00.000,GLD fair value,381.71317900500514
1561,2025-12-02T00:00:00.000,GLD fair value,385.5792310756756
1562,2025-12-03T00:00:00.000,GLD fair value,387.85977390930134
1563,2025-12-04T00:00:00.000,GLD fair value,389.19631710676026
1564,2025-12-05T00:00:00.000,GLD fair value,389.5781744221655
1565,2025-12-08T00:00:00.000,GLD fair value,388.45562752092985
1566,2025-12-09T00:00:00.000,GLD fair value,388.7781735773426
1567,2025-12-10T00:00:00.000,GLD fair value,391.15113384908864
1568,2025-12-11T00:00:00.000,GLD fair value,390.8507095693328
1569,2025-12-12T00:00:00.000,GLD fair value,390.61263205253204
1570,2025-12-15T00:00:00.000,GLD fair value,391.32131623617136
1571,2025-12-16T00:00:00.000,GLD fair value,393.065820624862
1572,2025-12-17T00:00:00.000,GLD fair value,395.3826776436165
1573,2025-12-18T00:00:00.000,GLD fair value,395.5694367827666
1574,2025-12-19T00:00:00.000,GLD fair value,391.67523083847306
1575,2025-12-22T00:00:00.000,GLD fair value,392.20506328548765
1576,2025-12-23T00:00:00.000,GLD fair value,393.23219655157453
1577,2025-12-24T00:00:00.000,GLD fair value,394.3513826618019
1578,2025-12-25T00:00:00.000,GLD fair value,396.305908690014
1579,2025-12-26T00:00:00.000,GLD fair value,398.4275137795229
1580,2025-12-29T00:00:00.000,GLD fair value,414.4307363261183
1581,2025-12-30T00:00:00.000,GLD fair value,421.0283981461032
1582,2025-12-31T00:00:00.000,GLD fair value,422.7849555863007
1583,2026-01-02T00:00:00.000,GLD fair value,417.8729556909808
1584,2026-01-05T00:00:00.000,GLD fair value,415.12721409063874
1585,2026-01-06T00:00:00.000,GLD fair value,415.7332632050862
1586,2026-01-07T00:00:00.000,GLD fair value,416.3192508162545
1587,2026-01-08T00:00:00.000,GLD fair value,415.40100167322663
1588,2026-01-09T00:00:00.000,GLD fair value,417.0770498629272
1589,2026-01-12T00:00:00.000,GLD fair value,420.07034065150447
1590,2026-01-13T00:00:00.000,GLD fair value,423.3495571596993
1591,2026-01-14T00:00:00.000,GLD fair value,424.6721368210158
1592,2026-01-15T00:00:00.000,GLD fair value,424.6638879674504
1593,2026-01-16T00:00:00.000,GLD fair value,420.614019516756
1594,2026-01-20T00:00:00.000,GLD fair value,419.7820940461574
1595,2026-01-21T00:00:00.000,GLD fair value,430.38274084841123
1596,2026-01-22T00:00:00.000,GLD fair value,438.54348064445617
1597,2026-01-23T00:00:00.000,GLD fair value,444.7175293749417
1598,2026-01-26T00:00:00.000,GLD fair value,449.861516432857
1599,2026-01-27T00:00:00.000,GLD fair value,458.76988055702884
1600,2026-01-28T00:00:00.000,GLD fair value,473.10195429165526
1601,2026-01-29T00:00:00.000,GLD fair value,478.33883844736897
1602,2026-01-30T00:00:00.000,GLD fair value,469.6049006529088
1603,2026-02-02T00:00:00.000,GLD fair value,458.88383345905515
1604,2026-02-03T00:00:00.000,GLD fair value,457.73089381821995
1605,2026-02-04T00:00:00.000,GLD fair value,457.82417770015866
1606,2026-02-05T00:00:00.000,GLD fair value,450.97196195880326
1607,2026-02-06T00:00:00.000,GLD fair value,451.1970803686788
1608,2026-02-09T00:00:00.000,GLD fair value,455.158171575338
1609,2026-02-10T00:00:00.000,GLD fair value,455.09596414442876
1610,2026-02-11T00:00:00.000,GLD fair value,455.7267167792304
1611,2026-02-12T00:00:00.000,GLD fair value,455.37415110007527
1612,2026-02-13T00:00:00.000,GLD fair value,458.84424701581617
1613,2026-02-17T00:00:00.000,GLD fair value,456.58638793723225
1614,2026-02-18T00:00:00.000,GLD fair value,458.6125135726059
1615,2026-02-19T00:00:00.000,GLD fair value,460.35898077582635
1616,2026-02-20T00:00:00.000,GLD fair value,461.3098375813978
1617,2026-02-23T00:00:00.000,GLD fair value,467.24677264738773
1618,2026-02-24T00:00:00.000,GLD fair value,470.62312731436776
1619,2026-02-25T00:00:00.000,GLD fair value,471.35582802244176
1620,2026-02-26T00:00:00.000,GLD fair value,475.3198633793494
1621,2026-02-27T00:00:00.000,GLD fair value,481.0720899631044
1622,2026-03-02T00:00:00.000,GLD fair value,483.39973779626314
1623,2026-03-03T00:00:00.000,GLD fair value,474.62424592409695
1624,2026-03-04T00:00:00.000,GLD fair value,468.0240806015622
1625,2026-03-05T00:00:00.000,GLD fair value,466.12957425059415
1626,2026-03-06T00:00:00.000,GLD fair value,470.0183326813867
1627,2026-03-09T00:00:00.000,GLD fair value,468.0167270315688
1628,2026-03-10T00:00:00.000,GLD fair value,465.88807684762264
1629,2026-03-11T00:00:00.000,GLD fair value,464.08826037241903
1630,2026-03-12T00:00:00.000,GLD fair value,464.4947009955645
1631,2026-03-13T00:00:00.000,GLD fair value,459.60666458752416
1632,2026-03-16T00:00:00.000,GLD fair value,452.4461638612512
1633,2026-03-17T00:00:00.000,GLD fair value,448.18465364971945
1634,2026-03-18T00:00:00.000,GLD fair value,444.9179677248162
1635,2026-03-19T00:00:00.000,GLD fair value,436.1896909337529
1636,2026-03-20T00:00:00.000,GLD fair value,428.3694696028866
1637,2026-03-23T00:00:00.000,GLD fair value,418.7253947521825
1638,2026-03-24T00:00:00.000,GLD fair value,409.6416004922724
1639,2026-03-25T00:00:00.000,GLD fair value,404.681209365268
1640,2026-03-26T00:00:00.000,GLD fair value,400.1484187822125
1641,2026-03-27T00:00:00.000,GLD fair value,400.2981936582037
1642,2026-03-30T00:00:00.000,GLD fair value,402.9238072806625
1643,2026-03-31T00:00:00.000,GLD fair value,410.48723098973096
1644,2026-04-01T00:00:00.000,GLD fair value,398.63399177017976
1645,2026-04-02T00:00:00.000,GLD fair value,393.8132959508258
1646,2026-04-06T00:00:00.000,GLD fair value,397.0080022141128
1647,2026-04-07T00:00:00.000,GLD fair value,402.6241117207045
1648,2026-04-08T00:00:00.000,GLD fair value,405.9615433489996
1649,2026-04-09T00:00:00.000,GLD fair value,417.3442057621701
1650,2026-04-10T00:00:00.000,GLD fair value,421.7757274829376
1651,2026-04-13T00:00:00.000,GLD fair value,426.216928103908
1652,2026-04-14T00:00:00.000,GLD fair value,429.22113193660493
1653,2026-04-15T00:00:00.000,GLD fair value,432.61490564604657
1654,2026-04-16T00:00:00.000,GLD fair value,433.3949827828952
1655,2026-04-17T00:00:00.000,GLD fair value,434.1112415147233
1656,2026-04-20T00:00:00.000,GLD fair value,432.9871778511533
1657,2026-04-21T00:00:00.000,GLD fair value,426.3187486187893
1658,2026-04-22T00:00:00.000,GLD fair value,421.7796182468788
1659,2026-04-23T00:00:00.000,GLD fair value,416.76934764130255
1660,2023-01-03T00:00:00.000,GLD structural fair value,166.96716171010738
1661,2023-01-04T00:00:00.000,GLD structural fair value,167.10110114835513
1662,2023-01-05T00:00:00.000,GLD structural fair value,167.27921257332758
1663,2023-01-06T00:00:00.000,GLD structural fair value,167.73879651543024
1664,2023-01-09T00:00:00.000,GLD structural fair value,168.09939222040722
1665,2023-01-10T00:00:00.000,GLD structural fair value,168.50786364192015
1666,2023-01-11T00:00:00.000,GLD structural fair value,168.84831064249556
1667,2023-01-12T00:00:00.000,GLD structural fair value,169.53897596344854
1668,2023-01-13T00:00:00.000,GLD structural fair value,170.10612744751484
1669,2023-01-17T00:00:00.000,GLD structural fair value,170.3766517388454
1670,2023-01-18T00:00:00.000,GLD structural fair value,170.5810172590268
1671,2023-01-19T00:00:00.000,GLD structural fair value,170.9099046337811
1672,2023-01-20T00:00:00.000,GLD structural fair value,171.519378783553
1673,2023-01-23T00:00:00.000,GLD structural fair value,172.07599311047102
1674,2023-01-24T00:00:00.000,GLD structural fair value,172.74223143777084
1675,2023-01-25T00:00:00.000,GLD structural fair value,173.29019894198564
1676,2023-01-26T00:00:00.000,GLD structural fair value,173.89515873514344
1677,2023-01-27T00:00:00.000,GLD structural fair value,174.42602010768164
1678,2023-01-30T00:00:00.000,GLD structural fair value,174.4151236410943
1679,2023-01-31T00:00:00.000,GLD structural fair value,174.6018735276711
1680,2023-02-01T00:00:00.000,GLD structural fair value,174.7680857646457
1681,2023-02-02T00:00:00.000,GLD structural fair value,175.38515375476692
1682,2023-02-03T00:00:00.000,GLD structural fair value,175.87793204828517
1683,2023-02-06T00:00:00.000,GLD structural fair value,175.80958716629934
1684,2023-02-07T00:00:00.000,GLD structural fair value,176.0142483171857
1685,2023-02-08T00:00:00.000,GLD structural fair value,176.03277710730546
1686,2023-02-09T00:00:00.000,GLD structural fair value,175.68869004835983
1687,2023-02-10T00:00:00.000,GLD structural fair value,175.4294927994923
1688,2023-02-13T00:00:00.000,GLD structural fair value,175.18960235909861
1689,2023-02-14T00:00:00.000,GLD structural fair value,175.26072192125918
1690,2023-02-15T00:00:00.000,GLD structural fair value,175.1306667437966
1691,2023-02-16T00:00:00.000,GLD structural fair value,174.68247479709254
1692,2023-02-17T00:00:00.000,GLD structural fair value,174.49073985553997
1693,2023-02-21T00:00:00.000,GLD structural fair value,173.70212908962458
1694,2023-02-22T00:00:00.000,GLD structural fair value,173.31523418535568
1695,2023-02-23T00:00:00.000,GLD structural fair value,173.23825087896293
1696,2023-02-24T00:00:00.000,GLD structural fair value,172.8695251717321
1697,2023-02-27T00:00:00.000,GLD structural fair value,172.71034731219515
1698,2023-02-28T00:00:00.000,GLD structural fair value,172.64192264103775
1699,2023-03-01T00:00:00.000,GLD structural fair value,173.6889975840847
1700,2023-03-02T00:00:00.000,GLD structural fair value,174.12734609931314
1701,2023-03-03T00:00:00.000,GLD structural fair value,174.32734454697317
1702,2023-03-06T00:00:00.000,GLD structural fair value,174.24913464080134
1703,2023-03-07T00:00:00.000,GLD structural fair value,173.50080664071194
1704,2023-03-08T00:00:00.000,GLD structural fair value,172.92970201700766
1705,2023-03-09T00:00:00.000,GLD structural fair value,171.6611702885715
1706,2023-03-10T00:00:00.000,GLD structural fair value,170.6266463644447
1707,2023-03-13T00:00:00.000,GLD structural fair value,170.4853323047674
1708,2023-03-14T00:00:00.000,GLD structural fair value,171.4565384682655
1709,2023-03-15T00:00:00.000,GLD structural fair value,172.34045008310898
1710,2023-03-16T00:00:00.000,GLD structural fair value,173.83959647840936
1711,2023-03-17T00:00:00.000,GLD structural fair value,175.1339430713331
1712,2023-03-20T00:00:00.000,GLD structural fair value,176.7800445524048
1713,2023-03-21T00:00:00.000,GLD structural fair value,178.46120845246284
1714,2023-03-22T00:00:00.000,GLD structural fair value,180.42955333662013
1715,2023-03-23T00:00:00.000,GLD structural fair value,181.97589179352198
1716,2023-03-24T00:00:00.000,GLD structural fair value,183.10904121680488
1717,2023-03-27T00:00:00.000,GLD structural fair value,183.47644917596878
1718,2023-03-28T00:00:00.000,GLD structural fair value,184.02111084721776
1719,2023-03-29T00:00:00.000,GLD structural fair value,184.38740297856134
1720,2023-03-30T00:00:00.000,GLD structural fair value,184.83676763395675
1721,2023-03-31T00:00:00.000,GLD structural fair value,185.29430961434497
1722,2023-04-03T00:00:00.000,GLD structural fair value,185.71723054406965
1723,2023-04-04T00:00:00.000,GLD structural fair value,185.98715612056782
1724,2023-04-05T00:00:00.000,GLD structural fair value,185.8645540914082
1725,2023-04-06T00:00:00.000,GLD structural fair value,186.40216947654832
1726,2023-04-10T00:00:00.000,GLD structural fair value,186.41795640431138
1727,2023-04-11T00:00:00.000,GLD structural fair value,186.42956274515333
1728,2023-04-12T00:00:00.000,GLD structural fair value,186.50983996664652
1729,2023-04-13T00:00:00.000,GLD structural fair value,186.49556896241734
1730,2023-04-14T00:00:00.000,GLD structural fair value,186.25056668596858
1731,2023-04-17T00:00:00.000,GLD structural fair value,185.84220160003736
1732,2023-04-18T00:00:00.000,GLD structural fair value,185.5142483423369
1733,2023-04-19T00:00:00.000,GLD structural fair value,185.12608270794755
1734,2023-04-20T00:00:00.000,GLD structural fair value,185.0626917743847
1735,2023-04-21T00:00:00.000,GLD structural fair value,185.15140092622323
1736,2023-04-24T00:00:00.000,GLD structural fair value,185.60244576981842
1737,2023-04-25T00:00:00.000,GLD structural fair value,186.29102779511317
1738,2023-04-26T00:00:00.000,GLD structural fair value,186.3479954984191
1739,2023-04-27T00:00:00.000,GLD structural fair value,186.01766698682007
1740,2023-04-28T00:00:00.000,GLD structural fair value,186.16971755027654
1741,2023-05-01T00:00:00.000,GLD structural fair value,185.19881969866395
1742,2023-05-02T00:00:00.000,GLD structural fair value,185.22481128794163
1743,2023-05-03T00:00:00.000,GLD structural fair value,185.02679249680995
1744,2023-05-04T00:00:00.000,GLD structural fair value,185.5994696102751
1745,2023-05-05T00:00:00.000,GLD structural fair value,186.75558915383832
1746,2023-05-08T00:00:00.000,GLD structural fair value,187.471717376489
1747,2023-05-09T00:00:00.000,GLD structural fair value,187.75815426315734
1748,2023-05-10T00:00:00.000,GLD structural fair value,188.43227896759208
1749,2023-05-11T00:00:00.000,GLD structural fair value,189.04628795799547
1750,2023-05-12T00:00:00.000,GLD structural fair value,189.1236406621303
1751,2023-05-15T00:00:00.000,GLD structural fair value,188.85450243917865
1752,2023-05-16T00:00:00.000,GLD structural fair value,188.47323333527584
1753,2023-05-17T00:00:00.000,GLD structural fair value,187.7584871320709
1754,2023-05-18T00:00:00.000,GLD structural fair value,186.9343983897013
1755,2023-05-19T00:00:00.000,GLD structural fair value,186.9468199499711
1756,2023-05-22T00:00:00.000,GLD structural fair value,186.84562966333417
1757,2023-05-23T00:00:00.000,GLD structural fair value,186.78458352065664
1758,2023-05-24T00:00:00.000,GLD structural fair value,186.32637809554103
1759,2023-05-25T00:00:00.000,GLD structural fair value,185.38930192650835
1760,2023-05-26T00:00:00.000,GLD structural fair value,184.8813580704157
1761,2023-05-30T00:00:00.000,GLD structural fair value,185.12409819692402
1762,2023-05-31T00:00:00.000,GLD structural fair value,184.86773956432458
1763,2023-06-01T00:00:00.000,GLD structural fair value,184.63429402229644
1764,2023-06-02T00:00:00.000,GLD structural fair value,184.22494097750786
1765,2023-06-05T00:00:00.000,GLD structural fair value,184.13884032915036
1766,2023-06-06T00:00:00.000,GLD structural fair value,184.01401341197374
1767,2023-06-07T00:00:00.000,GLD structural fair value,183.2199855135594
1768,2023-06-08T00:00:00.000,GLD structural fair value,183.04235447066688
1769,2023-06-09T00:00:00.000,GLD structural fair value,182.6272392285129
1770,2023-06-12T00:00:00.000,GLD structural fair value,182.212428599476
1771,2023-06-13T00:00:00.000,GLD structural fair value,181.4105350372339
1772,2023-06-14T00:00:00.000,GLD structural fair value,183.36331532607318
1773,2023-06-15T00:00:00.000,GLD structural fair value,184.04479671806934
1774,2023-06-16T00:00:00.000,GLD structural fair value,183.92800412827074
1775,2023-06-20T00:00:00.000,GLD structural fair value,183.87816903652944
1776,2023-06-21T00:00:00.000,GLD structural fair value,183.5490825535705
1777,2023-06-22T00:00:00.000,GLD structural fair value,182.49093580974625
1778,2023-06-23T00:00:00.000,GLD structural fair value,181.68026650751847
1779,2023-06-26T00:00:00.000,GLD structural fair value,180.8841826670357
1780,2023-06-27T00:00:00.000,GLD structural fair value,180.28680900077458
1781,2023-06-28T00:00:00.000,GLD structural fair value,180.08254534583867
1782,2023-06-29T00:00:00.000,GLD structural fair value,178.96397292938266
1783,2023-06-30T00:00:00.000,GLD structural fair value,178.64897533914905
1784,2023-07-03T00:00:00.000,GLD structural fair value,178.28604151472183
1785,2023-07-05T00:00:00.000,GLD structural fair value,177.10240111057954
1786,2023-07-06T00:00:00.000,GLD structural fair value,175.6150636540866
1787,2023-07-07T00:00:00.000,GLD structural fair value,175.00444230461443
1788,2023-07-10T00:00:00.000,GLD structural fair value,175.01444547702062
1789,2023-07-11T00:00:00.000,GLD structural fair value,175.37453250572838
1790,2023-07-12T00:00:00.000,GLD structural fair value,176.96638744891675
1791,2023-07-13T00:00:00.000,GLD structural fair value,178.725790246319
1792,2023-07-14T00:00:00.000,GLD structural fair value,179.4425731334147
1793,2023-07-17T00:00:00.000,GLD structural fair value,180.24058226774963
